query_id,query_type,baseline,accuracy_raw,latency_s,cost_usd,input_tokens,output_tokens,accuracy_percent
1,Direct,AUTOIOT_ONLY,1.0,8.961055994033813,0.00010194,146,20,100.0
1,Direct,AUTOIOT_ONLY,1.0,9.096330881118774,0.00010194,146,20,100.0
1,Direct,AUTOIOT_ONLY,1.0,8.897011995315552,0.00010194,146,20,100.0
1,Direct,FLASH_FUSION,1.0,17.51094388961792,0.00034884,452,104,100.0
1,Direct,FLASH_FUSION,1.0,17.585864067077637,0.00034884,452,104,100.0
1,Direct,FLASH_FUSION,1.0,16.792211055755615,0.0003523899999999,454,107,100.0
2,Direct,AUTOIOT_ONLY,1.0,8.960535049438477,0.0001076499999999,153,22,100.0
2,Direct,AUTOIOT_ONLY,1.0,8.64656686782837,0.0001076499999999,153,22,100.0
2,Direct,AUTOIOT_ONLY,1.0,8.755776166915894,0.0001076499999999,153,22,100.0
2,Direct,FLASH_FUSION,1.0,17.515293836593628,0.00041283,531,126,100.0
2,Direct,FLASH_FUSION,1.0,17.430519580841064,0.00044276,567,137,100.0
2,Direct,FLASH_FUSION,1.0,17.02893900871277,0.00039629,511,120,100.0
3,Direct,AUTOIOT_ONLY,1.0,9.072597980499268,0.00011318,153,29,100.0
3,Direct,AUTOIOT_ONLY,1.0,8.549999237060547,0.00011318,153,29,100.0
3,Direct,AUTOIOT_ONLY,1.0,8.341917991638184,0.00011318,153,29,100.0
3,Direct,FLASH_FUSION,1.0,18.597155809402462,0.0004786299999999,597,160,100.0
3,Direct,FLASH_FUSION,1.0,17.790627002716064,0.0004354999999999,548,142,100.0
3,Direct,FLASH_FUSION,1.0,17.825231790542603,0.00050738,631,171,100.0
4,Direct,AUTOIOT_ONLY,1.0,9.517856121063232,0.0001171199999999,157,31,100.0
4,Direct,AUTOIOT_ONLY,1.0,9.235273122787476,0.00011554,157,29,100.0
4,Direct,AUTOIOT_ONLY,1.0,9.312437057495115,0.00011554,157,29,100.0
4,Direct,FLASH_FUSION,1.0,18.520505905151367,0.00054282,675,183,100.0
4,Direct,FLASH_FUSION,1.0,18.482279300689697,0.00057315,709,196,100.0
4,Direct,FLASH_FUSION,1.0,18.119285106658936,0.00054341,676,183,100.0
5,Reasoning,AUTOIOT_ONLY,0.0,8.46769905090332,0.00013089,179,32,0.0
5,Reasoning,AUTOIOT_ONLY,0.0,8.700416088104248,0.00013089,179,32,0.0
5,Reasoning,AUTOIOT_ONLY,0.0,8.67172908782959,0.00013089,179,32,0.0
5,Reasoning,FLASH_FUSION,0.0,22.868751049041748,0.00095659,1146,355,0.0
5,Reasoning,FLASH_FUSION,0.0,10.548294067382812,0.0005424099999999,444,355,0.0
5,Reasoning,FLASH_FUSION,0.0,11.136615991592407,0.00075337,590,513,0.0
6,Reasoning,AUTOIOT_ONLY,0.0,9.408591985702516,0.0001107999999999,157,23,0.0
6,Reasoning,AUTOIOT_ONLY,0.0,9.218453884124756,0.0001107999999999,157,23,0.0
6,Reasoning,AUTOIOT_ONLY,1.0,8.882850170135498,0.0001107999999999,157,23,100.0
6,Reasoning,FLASH_FUSION,0.0,18.74978518486023,0.00070218,842,260,0.0
6,Reasoning,FLASH_FUSION,1.0,19.152517795562744,0.00069902,842,256,100.0
6,Reasoning,FLASH_FUSION,1.0,18.72964358329773,0.0007433299999999,893,274,100.0
7,Reasoning,AUTOIOT_ONLY,0.0,9.08369278907776,0.0001748,153,107,0.0
7,Reasoning,AUTOIOT_ONLY,0.0,9.193169355392456,0.00012898,153,49,0.0
7,Reasoning,AUTOIOT_ONLY,1.0,9.059627056121826,0.00022038,170,152,100.0
7,Reasoning,FLASH_FUSION,0.0,18.60708498954773,0.00084911,925,384,0.0
7,Reasoning,FLASH_FUSION,0.0,18.827389001846313,0.00074646,905,269,0.0
7,Reasoning,FLASH_FUSION,0.0,18.958432912826535,0.00078448,944,288,0.0
8,Reasoning,AUTOIOT_ONLY,1.0,8.71023416519165,0.0001115999999999,153,27,100.0
8,Reasoning,AUTOIOT_ONLY,1.0,8.638046979904175,0.0001115999999999,153,27,100.0
8,Reasoning,AUTOIOT_ONLY,1.0,8.203212022781372,0.0001115999999999,153,27,100.0
8,Reasoning,FLASH_FUSION,1.0,17.18693709373474,0.00042703,539,138,100.0
8,Reasoning,FLASH_FUSION,1.0,17.984620809555054,0.0004199399999999,531,135,100.0
8,Reasoning,FLASH_FUSION,1.0,17.606109380722046,0.00040379,513,128,100.0
9,Out-of-Scope,AUTOIOT_ONLY,0.0,8.935487985610962,0.0001214599999999,159,35,0.0
9,Out-of-Scope,AUTOIOT_ONLY,0.0,8.807729959487915,0.0001262,159,41,0.0
9,Out-of-Scope,AUTOIOT_ONLY,0.0,8.497779130935669,0.0001262,159,41,0.0
9,Out-of-Scope,FLASH_FUSION,1.0,10.836868047714232,0.00051841,406,353,100.0
9,Out-of-Scope,FLASH_FUSION,1.0,10.52781105041504,0.00050877,391,352,100.0
9,Out-of-Scope,FLASH_FUSION,1.0,11.029808044433594,0.0004711,370,320,100.0
10,Out-of-Scope,AUTOIOT_ONLY,1.0,17.22622275352478,0.00029135,301,144,100.0
10,Out-of-Scope,AUTOIOT_ONLY,1.0,8.734264612197876,0.00013528,161,51,100.0
10,Out-of-Scope,AUTOIOT_ONLY,0.0,16.035460233688354,0.00036425,292,243,0.0
10,Out-of-Scope,FLASH_FUSION,1.0,10.268051862716677,0.0005474099999999,419,380,100.0
10,Out-of-Scope,FLASH_FUSION,1.0,9.815873146057127,0.00046147,351,322,100.0
10,Out-of-Scope,FLASH_FUSION,1.0,10.275032997131348,0.00050147,388,345,100.0
11,Out-of-Scope,AUTOIOT_ONLY,1.0,8.921344995498657,0.00023321,252,107,100.0
11,Out-of-Scope,AUTOIOT_ONLY,1.0,9.257203817367554,0.00019213,252,55,100.0
11,Out-of-Scope,AUTOIOT_ONLY,1.0,8.41117000579834,0.00019213,252,55,100.0
11,Out-of-Scope,FLASH_FUSION,1.0,9.738579273223875,0.00050167,387,346,100.0
11,Out-of-Scope,FLASH_FUSION,1.0,9.38738203048706,0.00030137,243,200,100.0
11,Out-of-Scope,FLASH_FUSION,1.0,9.737582921981812,0.0004297199999999,332,296,100.0
12,Out-of-Scope,AUTOIOT_ONLY,0.0,26.36142587661743,0.00037726,302,252,0.0
12,Out-of-Scope,AUTOIOT_ONLY,0.0,25.81366991996765,0.00037647,302,251,0.0
12,Out-of-Scope,AUTOIOT_ONLY,0.0,24.97811007499695,0.00041913,302,305,0.0
12,Out-of-Scope,FLASH_FUSION,1.0,9.628774166107178,0.00038672,310,258,100.0
12,Out-of-Scope,FLASH_FUSION,0.0,18.568856239318848,0.0008160299999999,885,372,0.0
12,Out-of-Scope,FLASH_FUSION,1.0,9.383846998214722,0.00035262,283,235,100.0
