query_id,query_type,baseline,accuracy_raw,latency_s,cost_usd,input_tokens,output_tokens,accuracy_percent
1,Direct,FLASH_FUSION,1.0,5.466314077377319,0.0047399799999999,7908,94,100.0
1,Direct,FLASH_FUSION,1.0,5.925550222396851,0.0047606699999999,7927,106,100.0
1,Direct,FLASH_FUSION,1.0,9.533890008926392,0.00477647,7927,126,100.0
2,Direct,FLASH_FUSION,1.0,4.976858854293823,0.0047300699999999,7922,71,100.0
2,Direct,FLASH_FUSION,1.0,5.566859006881714,0.0047300699999999,7922,71,100.0
2,Direct,FLASH_FUSION,1.0,6.961697816848755,0.0047317,7902,88,100.0
3,Direct,FLASH_FUSION,1.0,5.677793025970459,0.0047845599999999,7930,134,100.0
3,Direct,FLASH_FUSION,1.0,3.0392587184906006,0.00475992,7911,117,100.0
3,Direct,FLASH_FUSION,1.0,6.5403852462768555,0.0047845599999999,7930,134,100.0
4,Direct,FLASH_FUSION,1.0,6.864192008972168,0.0047776599999999,7925,129,100.0
4,Direct,FLASH_FUSION,0.0,5.897836923599243,0.00478082,7925,133,0.0
4,Direct,FLASH_FUSION,1.0,1.8011457920074463,0.0047776599999999,7925,129,100.0
5,Reasoning,FLASH_FUSION,1.0,10.414952993392944,0.0048817,7942,248,100.0
5,Reasoning,FLASH_FUSION,1.0,17.845039129257202,0.00487854,7942,244,100.0
5,Reasoning,FLASH_FUSION,1.0,3.636854887008667,0.00487049,7923,248,100.0
6,Reasoning,FLASH_FUSION,1.0,14.887442827224731,0.0049964199999999,7953,385,100.0
6,Reasoning,FLASH_FUSION,1.0,6.549891948699951,0.0049852099999999,7934,385,100.0
6,Reasoning,FLASH_FUSION,0.0,19.467092037200928,0.0054815399999999,8403,663,0.0
7,Reasoning,FLASH_FUSION,1.0,2.5746638774871826,0.00479093,7910,157,100.0
7,Reasoning,FLASH_FUSION,1.0,6.876443147659302,0.0048021399999999,7929,157,100.0
7,Reasoning,FLASH_FUSION,1.0,12.050209045410156,0.0047903399999999,7909,157,100.0
8,Reasoning,FLASH_FUSION,1.0,8.858943939208984,0.00479823,7913,164,100.0
8,Reasoning,FLASH_FUSION,1.0,20.44338822364807,0.00483551,7932,197,100.0
8,Reasoning,FLASH_FUSION,1.0,5.7864789962768555,0.00480944,7932,164,100.0
9,Out-of-Scope,FLASH_FUSION,1.0,3.2864670753479004,0.00474328,7931,81,100.0
9,Out-of-Scope,FLASH_FUSION,1.0,1.970852851867676,0.0047283199999999,7911,77,100.0
9,Out-of-Scope,FLASH_FUSION,1.0,10.533545970916748,0.00472911,7911,78,100.0
10,Out-of-Scope,FLASH_FUSION,1.0,2.1867001056671143,0.00470837,7912,51,100.0
10,Out-of-Scope,FLASH_FUSION,1.0,1.868206024169922,0.00470837,7912,51,100.0
10,Out-of-Scope,FLASH_FUSION,1.0,6.739425897598267,0.00470837,7912,51,100.0
11,Out-of-Scope,FLASH_FUSION,0.0,15.778302192687988,0.00554115,8338,787,0.0
11,Out-of-Scope,FLASH_FUSION,1.0,4.494519233703613,0.00473064,7931,65,100.0
11,Out-of-Scope,FLASH_FUSION,1.0,4.128328084945679,0.0047139,7912,58,100.0
12,Out-of-Scope,FLASH_FUSION,1.0,3.080589056015014,0.004733,7935,65,100.0
12,Out-of-Scope,FLASH_FUSION,1.0,3.170985221862793,0.00473932,7935,73,100.0
12,Out-of-Scope,FLASH_FUSION,1.0,7.42902684211731,0.00472021,7916,63,100.0
13,Predictive,FLASH_FUSION,1.0,2.0340211391448975,0.0,0,0,100.0
13,Predictive,FLASH_FUSION,1.0,2.090423822402954,0.0,0,0,100.0
13,Predictive,FLASH_FUSION,1.0,2.113584041595459,0.0,0,0,100.0
14,Predictive,FLASH_FUSION,1.0,38.3055899143219,0.0,0,0,100.0
14,Predictive,FLASH_FUSION,1.0,42.22065305709839,0.0,0,0,100.0
14,Predictive,FLASH_FUSION,1.0,41.6589469909668,0.0,0,0,100.0
15,Predictive,FLASH_FUSION,1.0,1.540571212768555,0.0,0,0,100.0
15,Predictive,FLASH_FUSION,1.0,1.6163880825042725,0.0,0,0,100.0
15,Predictive,FLASH_FUSION,1.0,1.639035940170288,0.0,0,0,100.0
16,Predictive,FLASH_FUSION,1.0,13.168207168579102,0.0,0,0,100.0
16,Predictive,FLASH_FUSION,1.0,13.488430976867676,0.0,0,0,100.0
16,Predictive,FLASH_FUSION,1.0,14.889689922332764,0.0,0,0,100.0
